ID,cell,AbsoluteC
C226CPT2Neuron,Neuron,0.010211596419928028
C2M26DCOAHLmNeuron,Neuron,0.14098875899327581
CATmNeuron,Neuron,0.15112058727729516
CBLATmNeuron,Neuron,0.5016839484453051
CDPDAGtmNeuron,Neuron,0.0075035175778166
CDSmNeuron,Neuron,0.4858249975914045
CHSTEROLt3Neuron,Neuron,0.02848116949782932
CITRtmNeuron,Neuron,0.0075335012580953035
CITtamNeuron,Neuron,7.209429863726988e-4
CITtbmNeuron,Neuron,0.0011618613447780624
CKNeuron,Neuron,0.030345129316955828
CKcNeuron,Neuron,0.007955123563654508
CO2tNeuron,Neuron,0.0013057253663548386
CO2tmNeuron,Neuron,0.014235995386921559
COQ3mNeuron,Neuron,0.4686104543411065
COQ5mNeuron,Neuron,0.4747257088740288
COQ6mNeuron,Neuron,0.14714752031062414
COQ7mNeuron,Neuron,0.5490448022586162
COUCOAFmNeuron,Neuron,0.06029616789017668
CPPPGONeuron,Neuron,0.07379975228280919
CREATtmdiffirNeuron,Neuron,0.003068874281452605
CRNtNeuron,Neuron,0.0013849038655865996
CRNtimNeuron,Neuron,0.011572670324571748
CSNAT2mNeuron,Neuron,0.0140384207414475
CSNATmNeuron,Neuron,0.01525979225173607
CSmNeuron,Neuron,0.5904885456033556
CYANSTmNeuron,Neuron,0.48365910657176725
CYANtNeuron,Neuron,0.0040070736211996775
CYANtmNeuron,Neuron,0.020337794509673202
CYSGLUexRNeuron,Neuron,8.962143258520736e-4
CYSGLYexRNeuron,Neuron,9.083267912140141e-4
CYSONeuron,Neuron,0.060297688600037896
CYSTAmNeuron,Neuron,0.00898508131776261
CYStecNeuron,Neuron,9.013511941838175e-4
CYTK1mNeuron,Neuron,0.02864408194375647
DLACt2Neuron,Neuron,0.15291740699342504
DLACtmNeuron,Neuron,0.6077318013561871
DAKmNeuron,Neuron,8.223313345950146e-4
DCKmNeuron,Neuron,0.03228854888819441
DDPGAmNeuron,Neuron,0.0011005507506369114
DECDPtmNeuron,Neuron,0.029897617527346702
DGKmNeuron,Neuron,0.03228854888820072
DGNSKmNeuron,Neuron,0.5073481287840408
DGSNtNeuron,Neuron,0.0011542055989434573
DGSNtmNeuron,Neuron,0.016557505595992894
DHDPBMTmNeuron,Neuron,0.4680060061408585
DHFtmNeuron,Neuron,0.028469316384194573
DPHMBDCmNeuron,Neuron,0.4968435115091413
DTKmNeuron,Neuron,0.034491223015380726
DURIK1mNeuron,Neuron,0.512442178930127
DUTPDPmNeuron,Neuron,0.5534337906357042
ECOAH12mNeuron,Neuron,0.14129784056094935
ECOAH1mNeuron,Neuron,0.13761451054096518
ECOAH9mNeuron,Neuron,0.14921495034029772
EHGLAT2mNeuron,Neuron,0.001848525996978862
EHGLATmNeuron,Neuron,0.0149966853031642
ETFQONeuron,Neuron,0.001126918173583079
ETFNeuron,Neuron,0.00137469457033027
ETOHMONeuron,Neuron,0.07295199356054444
ETOHtNeuron,Neuron,0.0015387029102128258
FALDtmNeuron,Neuron,0.028572803054789264
FCLTmNeuron,Neuron,0.4755232491192437
FE2tmNeuron,Neuron,0.6080433573416312
FORt2mNeuron,Neuron,0.028624100518285314
FPGS2mNeuron,Neuron,0.5409414897831977
