,ID,cell,AbsoluteC,mean_shift_clusters
201,FUMmNeuron,Neuron,0.1371330415219646,4
202,FUMtmNeuron,Neuron,0.0299629361852753,0
203,Fe2tNeuron,Neuron,0.0033355873493907,0
204,G5SDymNeuron,Neuron,0.4978263353842039,1
205,G6PDH2rNeuron,Neuron,0.0992510688469098,3
206,GCALDDmNeuron,Neuron,0.5640901481784618,2
207,GCC2amNeuron,Neuron,0.5019882766086455,1
208,GCC2bimNeuron,Neuron,0.0026296625280004,0
209,GCC2cmNeuron,Neuron,0.4963709743252846,1
210,GCCamNeuron,Neuron,0.5019882766086454,1
211,GCCbimNeuron,Neuron,0.002629662527992,0
212,GCCcmNeuron,Neuron,0.4963709743252852,1
213,GGNGNeuron,Neuron,0.0587794330343167,3
214,GHMT2rmNeuron,Neuron,0.1700391814596312,5
215,GHMT3mNeuron,Neuron,0.478671777617851,1
216,GLACOmNeuron,Neuron,0.5640901481784615,2
217,GLBRANNeuron,Neuron,0.0075914154232151,0
218,GLCt1rNeuron,Neuron,0.0012553224934452,0
219,GLDBRANNeuron,Neuron,0.0041237102014971,0
220,GLGNS1Neuron,Neuron,0.0601927116283233,3
221,GLNtN1Neuron,Neuron,0.1636112709697615,4
222,GLNtmNeuron,Neuron,0.0013983985863032,0
223,GLU5KmNeuron,Neuron,0.037297076164514,0
224,GLUDxmNeuron,Neuron,0.5841244864722208,2
225,GLUDymNeuron,Neuron,0.5729505665861011,2
226,GLUNmNeuron,Neuron,0.2033362140398508,5
227,GLUTCOADHmNeuron,Neuron,0.552366320236482,2
228,GLUVESSECNeuron,Neuron,0.0934644828875506,3
229,GLUt2mNeuron,Neuron,0.6304328142304267,2
230,GLYATmNeuron,Neuron,0.0195887494036374,0
231,GLYCLTDymNeuron,Neuron,0.4791881900355612,1
232,GLYCtNeuron,Neuron,0.0039999905882997,0
233,GLYCtmNeuron,Neuron,0.0203378259267182,0
234,GLYKmNeuron,Neuron,0.5077710986146379,1
235,GLYOXmNeuron,Neuron,0.5581049891155441,2
236,GLYtmNeuron,Neuron,0.0011027170288059,0
237,GNDNeuron,Neuron,0.004888484583235,0
238,GTHOmNeuron,Neuron,0.4844583540184987,1
239,GTHPmNeuron,Neuron,0.1368669288370352,4
240,H2CO3DmNeuron,Neuron,0.1869776432815915,5
241,H2O2tNeuron,Neuron,0.0010708399259272,0
242,H2O2tmNeuron,Neuron,0.00047124999378399794,0
243,H2OtNeuron,Neuron,0.0039145822393449,0
244,H2OtmNeuron,Neuron,0.188381841585761,5
245,HACD1mNeuron,Neuron,0.5045135977497788,1
246,HACD9mNeuron,Neuron,0.5038131289639849,1
247,HBZOPT10mNeuron,Neuron,0.0331353749221473,0
248,HCO3EmNeuron,Neuron,0.5740273452670858,2
249,HIBDmNeuron,Neuron,0.4977581625539244,1
250,HMBSNeuron,Neuron,0.0047596480533376,0
251,HMGCOASimNeuron,Neuron,0.5874215963533078,2
252,HMGLmNeuron,Neuron,0.0035765344642352,0
253,HPROxmNeuron,Neuron,0.4958508912171111,1
254,HtNeuron,Neuron,0.1529174069934277,4
255,HtmNeuron,Neuron,0.6077318013561874,2
256,HtrnsEXNeuron,Neuron,0.1529373637565173,4
257,ICDHxmNeuron,Neuron,0.1017103515409074,3
258,ICDHyrmNeuron,Neuron,0.0541161518623268,3
259,ILETANeuron,Neuron,0.0051597208913314,0
260,ILETAmNeuron,Neuron,0.0103802390370618,0
261,ILEt5mNeuron,Neuron,0.0007225954217090793,0
262,ILEtecNeuron,Neuron,0.0004195167547338299,0
263,IMACTDmNeuron,Neuron,0.5640901481784628,2
264,ITCOAL1mNeuron,Neuron,0.040305494483166,0
265,ITCOALmNeuron,Neuron,0.0650742410974822,3
266,Kt1rNeuron,Neuron,0.0013624347672076,0
267,KtNeuron,Neuron,0.0013624347674063,0
268,LLACt2rNeuron,Neuron,0.1529174069934316,4
269,LLACtmNeuron,Neuron,0.6077318013561871,2
270,LCADiDmNeuron,Neuron,0.5640901481784628,2
271,LCADimNeuron,Neuron,0.5640901481784629,2
272,LCYSTATmNeuron,Neuron,0.0115231592425795,0
273,LDHLNeuron,Neuron,0.0589578932472002,3
274,LDHLmNeuron,Neuron,0.5033753932113674,1
275,LEUTANeuron,Neuron,0.0051597208965575,0
276,LEUTAmNeuron,Neuron,0.0103803004151215,0
