,ID,cell,AbsoluteC,mean_shift_clusters
276,LEUTAmNeuron,Neuron,0.0085869013606782,0
277,LEUt5mNeuron,Neuron,0.0013272494260278,0
278,LEUtecNeuron,Neuron,0.0007048772497328693,0
279,LSOProdNeuron,Neuron,0.0179700334431909,0
280,LYStiDFNeuron,Neuron,0.003233114811828,0
281,LYStmNeuron,Neuron,0.5587252576864427,1
282,MALSO3tmNeuron,Neuron,0.0007397892493655068,0
283,MALSO4tmNeuron,Neuron,0.0006551501475033148,0
284,MALTSULtmNeuron,Neuron,0.0006458459180104002,0
285,MALtmNeuron,Neuron,0.0269390290640475,0
286,MCCCrmNeuron,Neuron,0.4942001681749963,1
287,MDHNeuron,Neuron,0.0460683911158994,0
288,MDHmNeuron,Neuron,0.4559032545590201,1
289,ME2mNeuron,Neuron,0.0492853318596246,0
290,MECOALmNeuron,Neuron,0.0572799924359113,0
291,MECOAS1mNeuron,Neuron,0.0340376671951455,0
292,MGCHrmNeuron,Neuron,0.1331848045551186,2
293,MMCDmNeuron,Neuron,0.4519007151755245,1
294,MMEmNeuron,Neuron,0.0031235157994687,0
295,MMMmNeuron,Neuron,0.0003882584883673717,0
296,MMSAD1mNeuron,Neuron,0.1040674836843323,2
297,MMSAD3mNeuron,Neuron,0.0975234275667258,2
298,MTDNAdpolymNeuron,Neuron,0.5315287855898783,1
299,MTDNAploymNeuron,Neuron,0.0023851947386443,0
300,MTHFCmNeuron,Neuron,0.5223644281671461,1
301,MTHFDmNeuron,Neuron,0.0134268361997069,0
302,NABTNOmNeuron,Neuron,0.5243850387860883,1
303,NACASPtNeuron,Neuron,0.097111258618197,2
304,NACASPtmNeuron,Neuron,0.1194405982635105,2
305,NDPK10mNeuron,Neuron,0.0233521584805508,0
306,NDPK1Neuron,Neuron,0.0012143897334844,0
307,NDPK1mNeuron,Neuron,0.0260605315902501,0
308,NDPK2mNeuron,Neuron,0.0233521584805429,0
309,NDPK3mNeuron,Neuron,0.0263450948869241,0
310,NDPK4mNeuron,Neuron,0.0245702484201325,0
311,NDPK5mNeuron,Neuron,0.0245702484201328,0
312,NDPK6mNeuron,Neuron,0.0266408973357505,0
313,NDPK7mNeuron,Neuron,0.0245702484201352,0
314,NDPK8mNeuron,Neuron,0.0246332479152822,0
315,NDPK9mNeuron,Neuron,0.0233521584805391,0
316,NH3tmNeuron,Neuron,0.5763030866977531,1
317,NH4t3rNeuron,Neuron,0.1285390112951246,2
318,NMNATmNeuron,Neuron,0.5016119119701049,1
319,NNATmNeuron,Neuron,0.4717336960545578,1
320,NTD1mNeuron,Neuron,0.2008806415429634,2
321,NTD2mNeuron,Neuron,0.1917710480529785,2
322,NTD5mNeuron,Neuron,0.1838966426142028,2
